method,binlo,binhi,intercept_coef,bindays_coef,gdppc_coef,popop_coef,intercept_serr,bindays_serr,gdppc_serr,popop_serr
hiereg,-7.0,-2.0,16.671739007144723,-0.011830382977325898,-1.3274360985871774,-0.3336760839284979,6.2553920695376162,0.013968193987227869,0.62686273629102118,0.29754103022358963
hiereg,-2.0,3.0,3.0106666233278871,-0.0030864744122870522,-0.25065034368742439,-0.014090387230235464,2.212815476123962,0.0031059948191448183,0.25562530612401985,0.07529457682495859
hiereg,3.0,8.0,5.3587876545155053,-0.0026746159105925297,-0.33454165933117463,-0.23135644875143002,3.1529617300220956,0.0065520795024841946,0.27913931235174422,0.19334770306914459
hiereg,8.0,13.0,3.4084509244621306,-0.00079457867067701815,-0.27529727787438996,-0.073465175933971519,1.393174103137625,0.0028469066596152068,0.11724980385712629,0.090425919796126422
hiereg,13.0,18.0,0.72196752315195112,0.0022258461492342223,-0.11979228326442987,0.040054481098230309,1.0469248570690779,0.0015271132227138915,0.081158363148721088,0.055243587087418541
hiereg,23.0,28.0,-0.35255245017948988,-0.0015750962753550205,0.012684532856469224,0.062708075431957194,1.2044586400311736,0.00085583111360823126,0.08960510037673089,0.077592041265958894
hiereg,28.0,33.0,13.464470249546592,-0.017135729647397232,-0.37804193079535331,-1.1011626757979882,4.2332013960570976,0.0063266129903389616,0.29175515379907602,0.27984766176872611
hiereg,33.0,inf,20.104484174563158,-0.037519661131980311,-0.9391591337542593,-1.1693683344827743,19.059153573616477,0.10720265062419032,1.2354183959276201,1.3222945153094652
montec,-inf,-17.0,-6026.013812185439,21.796876831854686,343.44993633514315,343.2379532641737,7147.590364719201,35.852309218108694,448.8292887068237,330.7877801154752
montec,-17.0,-12.0,-215.9623122374657,-0.19362757493705562,4.890602114784908,24.886273480789878,371.6137704885911,2.5148981329088795,38.46093986679165,8.66387440757526
montec,-12.0,-7.0,-80.71045797944485,0.19245123163119987,7.410047083097909,0.18295664968928108,185.73145128134837,0.38226185292484827,20.847119541738035,6.170528726984704
montec,-7.0,-2.0,62.71501953211601,0.4054432691555288,1.0016370555162284,-12.181776478371276,198.41928129977407,0.6131743207357343,2.8198277089262653,36.435028031432566
montec,-2.0,3.0,200.9486966444563,0.02739174687447597,-13.46206235363688,-9.584099233357772,88.55200768237701,0.24484767937955473,10.302845876464067,4.57934433508121
montec,3.0,8.0,-45.77051645568411,-0.17354986356568503,-0.07195603847324035,7.883836038871807,53.34400415963752,0.1600856180404697,5.882959091119637,17.885866475698638
montec,8.0,13.0,-12.312704907218865,0.04733823684347044,0.9128630629934453,0.006372576790876865,10.209360528582373,0.11702332034510891,2.4170367609986654,6.3436792264440705
montec,13.0,18.0,25.03516216968791,-0.02865738520739439,-1.099273322807992,-1.7745278601986232,32.617994837553944,0.04146282192524116,0.4422950836451994,4.682958399246301
montec,23.0,28.0,-0.8906315038589032,-0.00315786818614936,-0.08531297610864866,0.27218707966426275,5.669045303540671,0.028676591731095328,1.0102430394485082,2.7376379045166503
montec,28.0,33.0,-20.695571917720997,0.012927342444403129,1.2846716147565225,1.1318849183519069,31.82523562911339,0.07981500481663079,0.8557472999635428,4.2199284258187575
montec,33.0,inf,86.45395275520427,0.14287136890267502,0.5153534570129314,-11.187866793167048,411.8491684624053,3.1320733799108393,7.387681998929036,46.91215250039227
